onset,pitch,duration,staff
103.5,56,0.998,0.0
103.5,75,0.998,0.0
103.5,72,0.998,0.0
103.5,75,0.998,0.0
103.5,72,0.998,0.0
104.5,67,0.165,0.0
104.5,63,0.45,0.0
104.5,49,0.165,0.0
104.5,58,0.165,0.0
104.5,39,0.45,0.0
104.5,51,0.45,0.0
104.667,68,0.165,0.0
104.667,48,0.165,0.0
104.667,56,0.165,0.0
104.833,70,0.15,0.0
104.833,49,0.15,0.0
104.833,55,0.15,0.0
105.0,56,0.2,0.0
105.0,63,0.2,0.0
105.0,68,0.2,0.0
105.0,48,0.2,0.0
105.0,32,0.2,0.0
105.5,60,0.2,0.0
105.5,68,0.2,0.0
105.5,56,0.2,0.0
105.5,32,0.2,0.0
105.5,44,0.2,0.0
105.5,51,0.2,0.0
106.0,56,0.09,0.0
106.0,68,0.09,0.0
106.0,60,0.09,0.0
106.0,44,0.09,0.0
106.0,51,0.09,0.0
106.0,32,0.09,0.0
106.5,56,0.4,0.0
106.5,68,0.4,0.0
106.5,48,0.179,0.0
106.5,32,0.179,0.0
106.5,44,0.179,0.0
107.5,63,0.373,0.0
107.875,67,0.113,0.0
108.0,48,0.123,0.0
108.0,44,0.2,0.0
108.0,60,0.498,0.0
108.0,68,0.498,0.0
108.0,63,0.498,0.0
108.125,51,0.123,0.0
108.25,56,0.123,0.0
108.375,51,0.123,0.0
108.5,48,0.123,0.0
108.5,44,0.2,0.0
108.5,60,0.498,0.0
108.5,63,0.498,0.0
108.5,68,0.498,0.0
108.625,51,0.123,0.0
108.75,56,0.123,0.0
108.875,51,0.123,0.0
109.0,51,0.123,0.0
109.0,39,0.179,0.0
109.0,63,0.45,0.0
109.0,67,0.45,0.0
109.0,70,0.45,0.0
109.125,55,0.123,0.0
109.25,58,0.123,0.0
